x_m,y_m,height_m
5.096927186279297217e+01,-1.079116655578613404e+01,1.173837632575491341e+00
2.787927186279296876e+01,-4.051116655578613290e+01,1.173370969965703114e+00
-9.250728137207033797e+00,-4.050116655578613489e+01,1.173283704917815307e+00
2.573927186279296819e+01,-3.977116655578613091e+01,1.173093811087128957e+00
1.905927186279296848e+01,3.849883344421386511e+01,1.172663355928696083e+00
4.559271862792961372e+00,3.804883344421386226e+01,1.172183091289574985e+00
2.745927186279296706e+01,-3.300116655578613489e+01,1.171325934425422766e+00
1.934927186279296762e+01,-4.002116655578613091e+01,1.170719367274742462e+00
1.327927186279296734e+01,-4.013116655578613035e+01,1.170616011337657136e+00
3.120927186279296706e+01,-3.323116655578613177e+01,1.170346743152659963e+00
2.505927186279296137e+01,-3.539116655578613546e+01,1.170153676590347080e+00
3.479927186279297047e+01,-3.382116655578613518e+01,1.169922041415095482e+00
2.657927186279297160e+01,-3.955116655578613205e+01,1.169413056950018737e+00
1.204927186279296336e+01,-4.047116655578613376e+01,1.169313556588258418e+00
2.846927186279297217e+01,-3.788116655578613745e+01,1.168932516549984646e+00
2.802927186279296023e+01,-3.446116655578613575e+01,1.168713631859831903e+00
6.470927186279297416e+01,-8.951166555786130630e+00,1.168375768586599639e+00
-5.080728137207032091e+00,-4.078116655578613603e+01,1.168116542288305082e+00
6.597927186279295597e+01,-1.491116655578613148e+01,1.168082684638058533e+00
2.701927186279296933e+01,-3.670116655578613063e+01,1.167705920157428467e+00
2.511927186279296365e+01,-3.156116655578613361e+01,1.167504197014953116e+00
3.196927186279297217e+01,-3.540116655578613347e+01,1.167478281054762590e+00
3.375927186279296421e+01,-3.233116655578613319e+01,1.167453274704804311e+00
2.759927186279296762e+01,-3.933116655578613319e+01,1.167292026843619324e+00
-7.230728137207037776e+00,-4.054116655578613404e+01,1.167216601282661026e+00
2.909271862792962793e+00,3.810883344421386454e+01,1.166637966005635185e+00
3.117927186279296592e+01,-3.486116655578613432e+01,1.166256709752888199e+00
2.691927186279296080e+01,-3.829116655578613404e+01,1.165904513626243588e+00
2.798927186279296819e+01,-3.546116655578613575e+01,1.165788828770176977e+00
2.072927186279296308e+01,-3.957116655578613518e+01,1.165392252013355501e+00
2.705927186279296137e+01,-3.922116655578613376e+01,1.165349498397392880e+00
3.561927186279296365e+01,-3.375116655578613489e+01,1.164690284247011487e+00
2.827927186279296023e+01,-3.153116655578613603e+01,1.164647877714055202e+00
1.230927186279296137e+01,-4.020116655578613063e+01,1.164526710843369450e+00
2.416927186279296080e+01,-3.543116655578613461e+01,1.164524643585933994e+00
1.776927186279296222e+01,-5.391166555786135461e+00,1.164507373217325004e+00
-3.920728137207035502e+00,-3.968116655578613461e+01,1.163826700633539213e+00
1.696927186279296507e+01,-4.067116655578613660e+01,1.163740179188746060e+00
6.409927186279296052e+01,9.158833444213868802e+00,1.163703482741027528e+00
3.018927186279297104e+01,-3.382116655578613518e+01,1.162401517070280832e+00
1.577927186279296734e+01,-4.109116655578613120e+01,1.162176233858146057e+00
-6.770728137207036923e+00,-4.068116655578613461e+01,1.162064222751544973e+00
1.047927186279296308e+01,-4.023116655578613177e+01,1.161780079993357528e+00
2.813927186279295967e+01,-3.080116655578613205e+01,1.161346311709370083e+00
2.904927186279297047e+01,-3.424116655578613688e+01,1.161035940293834834e+00
2.654927186279297047e+01,-3.073116655578613177e+01,1.160624496087575785e+00
-8.000728137207033797e+00,-4.052116655578613091e+01,1.159946425305256490e+00
2.417927186279296592e+01,-4.095116655578613063e+01,1.159888844473199399e+00
1.600927186279296421e+01,-4.007116655578613518e+01,1.159484935434672570e+00
8.292718627929644981e-01,-4.071116655578613575e+01,1.159464223612872491e+00
2.559927186279296762e+01,-3.462116655578613234e+01,1.159330005533845354e+00
3.599927186279295910e+01,-3.337116655578613234e+01,1.159190021914126678e+00
2.686927186279296365e+01,-3.929116655578613404e+01,1.158982694893218257e+00
6.619927186279295483e+01,-1.757116655578613162e+01,1.158949643129446150e+00
3.262927186279296876e+01,-3.440116655578613347e+01,1.158584347969506156e+00
2.722927186279296308e+01,-3.348116655578613177e+01,1.158355057875979810e+00
2.711927186279296365e+01,-3.425116655578613489e+01,1.157833348080245406e+00
2.667927186279296592e+01,-3.379116655578613404e+01,1.157238338859375437e+00
-8.240728137207035786e+00,-4.073116655578613177e+01,1.156328327097961628e+00
2.876927186279296933e+01,-3.533116655578613319e+01,1.156303924692102525e+00
1.074927186279296620e+01,-3.038116655578613390e+01,1.156166370459101200e+00
3.500927186279296421e+01,-3.382116655578613518e+01,1.155611936424475239e+00
2.884927186279296762e+01,-3.227116655578613091e+01,1.155500776174901212e+00
2.542927186279296592e+01,-3.361116655578613432e+01,1.155222589669003153e+00
2.829271862792964498e+00,-4.016116655578613148e+01,1.154947210439057903e+00
2.438927186279295967e+01,-3.619116655578613262e+01,1.154350644093177891e+00
2.771927186279297217e+01,-3.866116655578613148e+01,1.154032082819189009e+00
2.882927186279297160e+01,-3.002116655578613091e+01,1.153951598622168007e+00
3.035927186279295853e+01,-3.461116655578613432e+01,1.153773770571051793e+00
2.910927186279295853e+01,-3.383116655578613319e+01,1.153710858204693102e+00
1.985927186279295853e+01,-3.932116655578613518e+01,1.152515401689152119e+00
3.086927186279296365e+01,-3.267116655578612949e+01,1.152399771616708701e+00
1.243927186279296393e+01,-4.043116655578613461e+01,1.152043640274044822e+00
8.839271862792962509e+00,-4.078116655578613603e+01,1.151794246657719567e+00
3.052927186279296023e+01,-3.362116655578613234e+01,1.151525081976371601e+00
2.904927186279297047e+01,-3.354116655578613404e+01,1.151371050089585291e+00
6.594927186279295483e+01,-1.263116655578613390e+01,1.150741172350507657e+00
2.784927186279296762e+01,-3.366116655578613148e+01,1.150606355358051447e+00
3.403927186279296535e+01,-3.044116655578613262e+01,1.149860368537837463e+00
2.680927186279296137e+01,-3.744116655578613262e+01,1.149713950328938417e+00
6.619927186279295483e+01,-1.684116655578613475e+01,1.149575946668613735e+00
2.943927186279297104e+01,-3.241116655578613148e+01,1.149419075572204907e+00
-8.707281372070383441e-01,-4.063116655578613035e+01,1.149322390583962017e+00
2.737927186279296876e+01,-3.393116655578613461e+01,1.148720458139959710e+00
2.451927186279296933e+01,-3.379116655578613404e+01,1.148150643985389685e+00
9.849271862792967625e+00,-4.037116655578613234e+01,1.147999745346521161e+00
2.514927186279296478e+01,-3.000116655578613489e+01,1.147925078277273858e+00
3.308927186279296251e+01,-3.458116655578613319e+01,1.147861534081333179e+00
2.808927186279296251e+01,-3.467116655578613660e+01,1.147792742674465849e+00
1.642927186279296592e+01,-3.999116655578613688e+01,1.147616818262605420e+00
2.362927186279296876e+01,-3.465116655578613347e+01,1.147167208178215825e+00
2.598927186279296819e+01,-3.928116655578613603e+01,1.146845113284644890e+00
6.257927186279297160e+01,-2.449116655578613333e+01,1.146727626450843474e+00
3.159927186279296762e+01,3.840883344421386170e+01,1.146665858692084372e+00
3.193927186279297104e+01,-3.311116655578613432e+01,1.146440862689006801e+00
2.550927186279296421e+01,-3.153116655578613603e+01,1.146439699831496295e+00
3.549927186279295910e+01,-3.311116655578613432e+01,1.145502856482815135e+00
1.089271862792962509e+00,-4.085116655578613631e+01,1.144952974855641292e+00
2.422927186279296308e+01,-3.457116655578613518e+01,1.144573544416903399e+00
9.459271862792967056e+00,-4.028116655578613603e+01,1.144518734161388274e+00
2.511927186279296365e+01,-3.719116655578613262e+01,1.143714277049544981e+00
6.580927186279296848e+01,-1.075116655578613489e+01,1.143699974083443038e+00
2.704927186279297047e+01,-3.888116655578613745e+01,1.143498875522113600e+00
2.832927186279297160e+01,-3.947116655578613376e+01,1.143417433118482540e+00
2.851927186279296933e+01,-3.309116655578613120e+01,1.142253422507284233e+00
2.913927186279295967e+01,-3.228116655578613603e+01,1.142170867787380750e+00
2.776927186279296933e+01,-3.465116655578613347e+01,1.142087871313979930e+00
2.000927186279296421e+01,-3.202116655578613091e+01,1.141958111827533484e+00
6.929271862792965919e+00,-4.069116655578613262e+01,1.141574784793184527e+00
2.039927186279296478e+01,-3.916116655578613148e+01,1.141403042548889690e+00
3.330927186279296137e+01,-3.430116655578613205e+01,1.141354734984420860e+00
3.214927186279296478e+01,3.826883344421386113e+01,1.141259013358090657e+00
3.743927186279297104e+01,-3.002116655578613091e+01,1.141195528583268448e+00
2.472927186279296308e+01,-3.003116655578613603e+01,1.141130952810848642e+00
3.476927186279296933e+01,-3.312116655578613234e+01,1.141019348485138085e+00
2.829927186279297047e+01,-3.317116655578613660e+01,1.140744073562027783e+00
2.934927186279296762e+01,-3.458116655578613319e+01,1.140384125174173535e+00
2.889927186279296478e+01,-3.936116655578613432e+01,1.140326805817342581e+00
3.066927186279296080e+01,-3.308116655578613319e+01,1.140212749182331731e+00
2.746927186279297217e+01,-3.680116655578613205e+01,1.140188251403423614e+00
2.901927186279296933e+01,-3.539116655578613546e+01,1.139897232755953116e+00
3.069927186279296194e+01,-3.236116655578613432e+01,1.139754968712788585e+00
4.687927186279296876e+01,-1.020116655578613418e+01,1.139567966297708290e+00
1.891927186279296791e+01,-3.113116655578613390e+01,1.139546989733065674e+00
2.711927186279296365e+01,-3.242116655578612949e+01,1.139516625203332634e+00
3.454927186279297047e+01,-3.409116655578613120e+01,1.139285993902995342e+00
1.752927186279296734e+01,-4.003116655578613603e+01,1.139253364556858106e+00
2.888927186279295967e+01,-3.388116655578613745e+01,1.138580200091951156e+00
3.712927186279296876e+01,-3.080116655578613205e+01,1.138440644016274206e+00
2.493927186279297104e+01,-3.332116655578613518e+01,1.138075130563110049e+00
1.640927186279296279e+01,3.849883344421386511e+01,1.138074080389231968e+00
2.587927186279296876e+01,-3.382116655578613518e+01,1.137537185113547844e+00
3.360927186279295853e+01,-3.158116655578613319e+01,1.137352353842479680e+00
2.777927186279296023e+01,-3.807116655578613518e+01,1.137010484783662179e+00
-5.520728137207036923e+00,-4.069116655578613262e+01,1.136890129387554627e+00
2.398927186279296819e+01,-3.873116655578613177e+01,1.136873498575119212e+00
2.893927186279297104e+01,-3.465116655578613347e+01,1.136667911010911025e+00
2.493927186279297104e+01,-3.496116655578613575e+01,1.136587642976816248e+00
3.366927186279296080e+01,-3.345116655578613063e+01,1.135881380014867270e+00
2.970927186279296706e+01,-3.317116655578613660e+01,1.135749408360948509e+00
3.419927186279296194e+01,-3.238116655578613745e+01,1.134967717805943410e+00
-8.107281372070360703e-01,-3.948116655578613177e+01,1.134818409912768722e+00
2.465927186279296990e+01,-3.308116655578613319e+01,1.134770999082891585e+00
-4.080728137207032091e+00,-4.084116655578613120e+01,1.134279922852193145e+00
2.500927186279296421e+01,-3.076116655578613290e+01,1.133162385861665289e+00
2.803927186279296535e+01,-3.602116655578613091e+01,1.132880784958879561e+00
1.622927186279296308e+01,-4.061116655578613432e+01,1.132616267174578084e+00
3.548927186279296819e+01,-2.917116655578613305e+01,1.132372946487088639e+00
2.968927186279297104e+01,-3.469116655578613262e+01,1.132297413888353477e+00
4.927186279296336124e-02,-3.888116655578613745e+01,1.131726408040431231e+00
2.662927186279296876e+01,-3.928116655578613603e+01,1.131378733547266924e+00
3.196927186279297217e+01,-3.374116655578613688e+01,1.131009735586967491e+00
2.804927186279297047e+01,-3.281116655578613006e+01,1.130510857923010315e+00
2.905927186279296137e+01,-4.086116655578613432e+01,1.130139822424925944e+00
-9.107281372070374914e-01,-3.744116655578613262e+01,1.130051676651621539e+00
-9.100728137207035218e+00,-4.069116655578613262e+01,1.129953893179191260e+00
6.595927186279297416e+01,-1.396116655578613219e+01,1.129872433142135701e+00
3.570927186279296706e+01,-3.544116655578613262e+01,1.129812846541337290e+00
3.097927186279296308e+01,-3.539116655578613546e+01,1.129559151469532674e+00
6.623927186279297530e+01,-1.657116655578613162e+01,1.129459679313947307e+00
2.445927186279296706e+01,-3.774116655578613688e+01,1.129445707070035221e+00
2.606927186279296649e+01,-3.077116655578613091e+01,1.129417090141901836e+00
-4.050728137207038060e+00,-3.947116655578613376e+01,1.129156742031468319e+00
3.982927186279297160e+01,-5.821166555786135177e+00,1.128554883571412759e+00
2.796927186279297217e+01,-3.056116655578613361e+01,1.128554672227948030e+00
2.836927186279296365e+01,-3.474116655578613688e+01,1.128355526860872704e+00
3.010927186279295853e+01,-3.468116655578613461e+01,1.128184518659508084e+00
2.543927186279297104e+01,-2.994116655578613262e+01,1.128165672414829901e+00
2.571927186279297217e+01,-3.233116655578613319e+01,1.127773816914821481e+00
2.868927186279297104e+01,-3.207116655578613518e+01,1.127737378674604996e+00
2.755927186279296137e+01,-3.424116655578613688e+01,1.127691382729064440e+00
3.253927186279296535e+01,-2.772116655578613376e+01,1.127626989232319188e+00
3.248927186279296819e+01,-3.432116655578613518e+01,1.127525846570653467e+00
3.148927186279296819e+01,-3.159116655578613120e+01,1.127225643304929914e+00
2.297927186279296308e+01,-3.074116655578613333e+01,1.127028595423960056e+00
1.849927186279296620e+01,-3.851116655578613290e+01,1.126982412618579010e+00
2.709927186279296762e+01,-3.311116655578613432e+01,1.126445401271277014e+00
2.635927186279295853e+01,-3.156116655578613361e+01,1.126170081308129012e+00
-4.820728137207034081e+00,-4.063116655578613035e+01,1.126098620608450673e+00
3.067927186279296592e+01,-3.460116655578613631e+01,1.125847109501327825e+00
3.348927186279296819e+01,-3.579116655578613404e+01,1.125519408607545069e+00
-6.250728137207033797e+00,-4.029116655578613404e+01,1.124674240781423418e+00
3.059927186279296762e+01,3.826883344421386113e+01,1.124401052859300254e+00
2.759271862792964214e+00,-1.595116655578613418e+01,1.124115612902147454e+00
2.578927186279296535e+01,-3.112116655578613234e+01,1.124025015471334044e+00
3.168927186279297104e+01,-3.319116655578613262e+01,1.123681509440065396e+00
2.761927186279296365e+01,-3.536116655578613432e+01,1.123360027141095951e+00
2.710927186279295853e+01,-3.784116655578613120e+01,1.123336058381563918e+00
6.699271862792961940e+00,-4.062116655578613234e+01,1.123259484889766568e+00
-7.570728137207034081e+00,-4.012116655578613234e+01,1.123141979248129418e+00
2.188927186279295967e+01,-4.042116655578613660e+01,1.123141655811464634e+00
1.609271862792965635e+00,-4.021116655578613575e+01,1.123119461319319168e+00
-1.990728137207035786e+00,-4.018116655578613461e+01,1.122996664821841462e+00
2.831927186279296649e+01,-3.567116655578613660e+01,1.122919270931564073e+00
1.948927186279296819e+01,-2.971116655578613575e+01,1.122505677035339655e+00
5.173927186279296819e+01,1.888833444213865675e+00,1.121821193124510119e+00
2.516927186279296080e+01,-3.909116655578613120e+01,1.121613499583569595e+00
2.704927186279297047e+01,-3.386116655578613432e+01,1.121495506202069947e+00
3.005927186279296137e+01,-3.433116655578613319e+01,1.121199120560873563e+00
3.708927186279296251e+01,-2.624116655578613333e+01,1.121082288630848245e+00
3.154927186279297047e+01,-3.341116655578613148e+01,1.120967809985230934e+00
2.592927186279296592e+01,-3.312116655578613234e+01,1.120701778181838693e+00
2.449927186279295910e+01,-3.161116655578613432e+01,1.120166366444854233e+00
-4.407281372070386283e-01,-3.863116655578613745e+01,1.119916543065004433e+00
2.479927186279297047e+01,-3.465116655578613347e+01,1.119593000093643598e+00
3.985927186279295853e+01,-5.321166555786135177e+00,1.119544903590768525e+00
6.578927186279295825e+01,-1.151116655578613290e+01,1.119032695400231425e+00
2.448927186279296819e+01,-3.535116655578613631e+01,1.118672224099059198e+00
3.664927186279296478e+01,-2.395116655578613418e+01,1.118574847959272311e+00
-5.920728137207035502e+00,-3.948116655578613177e+01,1.118478162538875109e+00
3.101927186279296933e+01,-3.285116655578613631e+01,1.118359666896290516e+00
-4.170728137207035502e+00,-4.023116655578613177e+01,1.118349945547364443e+00
2.913927186279295967e+01,-3.913116655578613035e+01,1.118198617461323430e+00
3.975927186279296421e+01,-8.421166555786136598e+00,1.117897066691832864e+00
1.451927186279296222e+01,-4.073116655578613177e+01,1.117849595233066262e+00
