tile_id,row_type,row_id,row_pos,plant_id,plant_coord,plant_x,plant_y,plant_height
0_0,Y,18,-23.327096099853517,19,-38.344025,-38.344025,-23.327096099853517,0.6031914688067977
0_0,Y,15,-25.64670669555664,15,-38.241104,-38.241104,-25.64670669555664,0.602913860806418
0_0,Y,17,-24.096966857910157,20,-38.792,-38.792,-24.096966857910157,0.6028623392549477
0_0,Y,1,-36.30491744995117,23,-28.826757,-28.826757,-36.30491744995117,0.6028603983879912
0_0,Y,19,-22.56722366333008,20,-37.62391,-37.62391,-22.56722366333008,0.6028332439989932
0_0,Y,17,-24.096966857910157,15,-40.36171,-40.36171,-24.096966857910157,0.6028095525647383
0_0,Y,11,-28.666199798583985,50,-27.47339,-27.47339,-28.666199798583985,0.6027609853363807
0_0,Y,5,-33.285424346923826,32,-28.014095,-28.014095,-33.285424346923826,0.6027470898569891
0_0,Y,6,-32.515553588867185,22,-33.74803,-33.74803,-32.515553588867185,0.6025100439477864
0_0,Y,18,-23.327096099853517,39,-32.564438,-32.564438,-23.327096099853517,0.6022391773311506
0_0,Y,10,-29.456067199707032,39,-31.30563,-31.30563,-29.456067199707032,0.6020402607196493
0_0,Y,12,-27.94632064819336,62,-25.307629,-25.307629,-27.94632064819336,0.601894084026547
0_0,Y,12,-27.94632064819336,38,-34.247627,-34.247627,-27.94632064819336,0.6018886432280682
0_0,Y,7,-31.745682830810548,40,-27.53717,-27.53717,-31.745682830810548,0.6018554916969081
0_0,Y,1,-36.30491744995117,33,-26.167149,-26.167149,-36.30491744995117,0.601820297997404
0_0,Y,11,-28.666199798583985,38,-32.022774,-32.022774,-28.666199798583985,0.6017343707715299
